merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{kor}ㄱㅏㅂㅡㄹㅣㅇㅔㄹ,k a̠ b ɯ ɾ i e̞ ɭ,0,ㄱㅏㅂㅡㄹㅣㅇㅔㄹ,0
{kor}ㄱㅏㅅㅏ,k a̠ sʰ a̠,0,ㄱㅏㅅㅏ,0
{kor}ㄱㅏㅅㅏㄴ,k a̠ sʰ a̠ n,0,ㄱㅏㅅㅏㄴ,0
{kor}ㄱㅏㅅㅔ,k a̠ sʰ e̞,0,ㄱㅏㅅㅔ,0
{kor}ㄱㅏㅅㅜㅇㅇㅓ,k a̠ː sʰ u ŋ ʌ̹,0,ㄱㅏㅅㅜㅇㅇㅓ,0
{kor}ㄱㅏㅅㅡ,k͈ a̠ sʰ ɯ,0,ㄱㅏㅅㅡ,0
{kor}ㄱㅏㅅㅣ,k a̠ ɕʰ i,0,ㄱㅏㅅㅣ,0
{kor}ㄱㅏㅅㅣㄱㅗㄱㅣ,k a̠ ɕʰ i ɡ o̞ ɡ i,0,ㄱㅏㅅㅣㄱㅗㄱㅣ,0
{kor}ㄱㅏㅅㅣㄴㅏ,k a̠ ɕʰ i n a̠,0,ㄱㅏㅅㅣㄴㅏ,0
{kor}ㄱㅏㅅㅣㄴㅏㅁㅜ,k a̠ ɕʰ i n a̠ m u,0,ㄱㅏㅅㅣㄴㅏㅁㅜ,0
{kor}ㄱㅏㅅㅣㄷㅏ,k a̠ ɕʰ i d a̠,0,ㄱㅏㅅㅣㄷㅏ,0
{kor}ㄱㅏㅅㅣㅇㅏㅂㅓㅈㅣ,k a̠ ɕʰ i a̠ b ʌ̹ d͡ʑ i,0,ㄱㅏㅅㅣㅇㅏㅂㅓㅈㅣ,0
{kor}ㄱㅏㅅㅣㅎㅘ,k a̠ ɕʰ i β w a̠,0,ㄱㅏㅅㅣㅎㅘ,0
{kor}ㄱㅏㅅㅣㄱ,k a̠ː ɕʰ i k̚,0,ㄱㅏㅅㅣㄱ,0
{kor}ㄱㅏㅇㅑㄱㅡㅁ,k a̠ j a̠ ɡ ɯ m,0,ㄱㅏㅇㅑㄱㅡㅁ,0
{kor}ㄱㅏㅇㅕㅄㄷㅏ,k a̠ː j ʌ̹ p̚ t͈ a̠,0,ㄱㅏㅇㅕㅄㄷㅏ,0
{kor}ㄱㅏㅇㅜㄴㄷㅔ,k a̠ u n d e̞,0,ㄱㅏㅇㅜㄴㄷㅔ,0
{kor}ㄱㅏㅇㅜㄴㄷㅔㅅㅗㄹㅣ,k a̠ u n d e̞ sʰ o̞ ɾ i,0,ㄱㅏㅇㅜㄴㄷㅔㅅㅗㄹㅣ,0
{kor}ㄱㅏㅇㅟ,k a̠ ɥ i,0,ㄱㅏㅇㅟ,0
{kor}ㄱㅏㅇㅟㅂㅏㅇㅟㅂㅗ,k a̠ ɥ i b a̠ ɥ i b o̞,0,ㄱㅏㅇㅟㅂㅏㅇㅟㅂㅗ,0
{kor}ㄱㅏㅇㅡㄹ,k a̠ ɯ ɭ,0,ㄱㅏㅇㅡㄹ,0
{kor}ㄱㅏㅇㅡㄹㅊㅓㄹ,k a̠ ɯ ʎ t͡ɕʰ ʌ̹ ɭ,0,ㄱㅏㅇㅡㄹㅊㅓㄹ,0
{kor}ㄱㅏㅇㅣㄷㅡ,k a̠ i d ɯ,0,ㄱㅏㅇㅣㄷㅡ,0
{kor}ㄱㅏㅈㅏ,k a̠ d͡ʑ a̠,0,ㄱㅏㅈㅏ,0
{kor}ㄱㅏㅈㅏㅇㅈㅏㄹㅣ,k a̠ː d͡ʑ a̠ ŋ d͡ʑ a̠ ɾ i,0,ㄱㅏㅈㅏㅇㅈㅏㄹㅣ,0
{kor}ㄱㅏㅈㅓㅇㅂㅓㅂ,k a̠ː d͡ʑ ʌ̹ ŋ p͈ ʌ̹ p̚,0,ㄱㅏㅈㅓㅇㅂㅓㅂ,0
{kor}ㄱㅏㅈㅔ,k a̠ d͡ʑ e̞,0,ㄱㅏㅈㅔ,0
{kor}ㄱㅏㅈㅔㄸㅏ,k a̠ d͡ʑ e̞ t͈ a̠,0,ㄱㅏㅈㅔㄸㅏ,0
{kor}ㄱㅏㅈㅔㄹ,k a̠ d͡ʑ e̞ ɭ,0,ㄱㅏㅈㅔㄹ,0
{kor}ㄱㅏㅈㅕㄱㅏㄷㅏ,k a̠ d͡ʑ ʌ̹ ɡ a̠ d a̠,0,ㄱㅏㅈㅕㄱㅏㄷㅏ,0
{kor}ㄱㅏㅈㅕㅇㅗㄷㅏ,k a̠ d͡ʑ ʌ̹ o̞ d a̠,0,ㄱㅏㅈㅕㅇㅗㄷㅏ,0
{kor}ㄱㅏㅈㅣ,k a̠ d͡ʑ i,0,ㄱㅏㅈㅣ,0
{kor}ㄱㅏㅈㅣㄱㅗ,k a̠ d͡ʑ i ɡ o̞,0,ㄱㅏㅈㅣㄱㅗ,0
{kor}ㄱㅏㅈㅣㄷㅏ,k a̠ d͡ʑ i d a̠,0,ㄱㅏㅈㅣㄷㅏ,0
{kor}ㄱㅏㅈㅣㅃㅜㄹ,k a̠ d͡ʑ i p͈ u ɭ,0,ㄱㅏㅈㅣㅃㅜㄹ,0
{kor}ㄱㅏㅊㅏ,k a̠ t͡ɕʰ a̠,0,ㄱㅏㅊㅏ,0
{kor}ㄱㅏㅊㅜㄱ,k a̠ t͡ɕʰ u k̚,0,ㄱㅏㅊㅜㄱ,0
{kor}ㄱㅏㅌㅗㄹㄹㅣㄱ,k a̠ tʰ o̞ ʎ ʎ i k̚,0,ㄱㅏㅌㅗㄹㄹㅣㄱ,0
{kor}ㄱㅏㅌㅗㄹㄹㅣㄱㄱㅛㅎㅚ,k a̠ tʰ o̞ ʎ ʎ i k̚ k͈ j o β w e̞,0,ㄱㅏㅌㅗㄹㄹㅣㄱㄱㅛㅎㅚ,0
{kor}ㄱㅏㅍㅏㄹㅡㄷㅏ,k a̠ pʰ a̠ ɾ ɯ d a̠,0,ㄱㅏㅍㅏㄹㅡㄷㅏ,0
{kor}ㄱㅏㅎㅣ,k a̠ː ʝ i,0,ㄱㅏㅎㅣ,0
{kor}ㄱㅏㄱㄱㅜㄱ,k a̠ k̚ k͈ u k̚,0,ㄱㅏㄱㄱㅜㄱ,0
{kor}ㄱㅏㄱㄱㅣ,k a̠ k̚ k͈ i,0,ㄱㅏㄱㄱㅣ,0
{kor}ㄱㅏㄱㄷㅏㄱㅟ,k a̠ k̚ t͈ a̠ ɡ ɥ i,0,ㄱㅏㄱㄷㅏㄱㅟ,0
{kor}ㄱㅏㄱㄷㅗ,k a̠ k̚ t͈ o̞,0,ㄱㅏㄱㄷㅗ,0
{kor}ㄱㅏㄱㅁㅏㄱ,k a̠ ŋ m a̠ k̚,0,ㄱㅏㄱㅁㅏㄱ,0
{kor}ㄱㅏㄱㅂㅗㄴ,k a̠ k̚ p͈ o̞ n,0,ㄱㅏㄱㅂㅗㄴ,0
{kor}ㄱㅏㄱㅅㅓㄴㅁㅣ,k a̠ k s͈ ʌ̹ n m i,0,ㄱㅏㄱㅅㅓㄴㅁㅣ,0
{kor}ㄱㅏㄱㅅㅓㄹ,k a̠ k s͈ ʌ̹ ɭ,0,ㄱㅏㄱㅅㅓㄹ,0
{kor}ㄱㅏㄱㅅㅣ,k a̠ k ɕ͈ i,0,ㄱㅏㄱㅅㅣ,0
{kor}ㄱㅏㄱㅈㅏ,k a̠ k̚ t͡ɕ͈ a̠,0,ㄱㅏㄱㅈㅏ,0
{kor}ㄱㅏㄱㅈㅗㅇ,k a̠ k̚ t͡ɕ͈ o̞ ŋ,0,ㄱㅏㄱㅈㅗㅇ,0
{kor}ㄱㅏㄱㅎㅏ,k a̠ kʰ a̠,0,ㄱㅏㄱㅎㅏ,0
{kor}ㄱㅏㄴㄱㅏㄴㅇㅣ,k a̠ n ɡ a̠ n i,0,ㄱㅏㄴㄱㅏㄴㅇㅣ,0
{kor}ㄱㅏㄴㄱㅡㄱ,k a̠ n ɡ ɯ k̚,0,ㄱㅏㄴㄱㅡㄱ,0
{kor}ㄱㅏㄴㄷㅏㄴㅎㅣ,k a̠ n d a̠ n ʝ i,0,ㄱㅏㄴㄷㅏㄴㅎㅣ,0
{kor}ㄱㅏㄴㄷㅡㄹㅣ,k a̠ n d ɯ ɾ i,0,ㄱㅏㄴㄷㅡㄹㅣ,0
{kor}ㄱㅏㄴㅂㅜ,k a̠ n b u,0,ㄱㅏㄴㅂㅜ,0
{kor}ㄱㅏㄴㅅㅏ,k a̠ n sʰ a̠,0,ㄱㅏㄴㅅㅏ,0
{kor}ㄱㅏㄴㅅㅏㅎㅏㄷㅏ,k a̠ n sʰ a̠ ɦ a̠ d a̠,0,ㄱㅏㄴㅅㅏㅎㅏㄷㅏ,0
{kor}ㄱㅏㄴㅅㅓㄴㄷㅗㄹㅗ,k a̠ n sʰ ʌ̹ n d o̞ ɾ o̞,0,ㄱㅏㄴㅅㅓㄴㄷㅗㄹㅗ,0
{kor}ㄱㅏㄴㅅㅓㅇ,k a̠ n sʰ ʌ̹ ŋ,0,ㄱㅏㄴㅅㅓㅇ,0
{kor}ㄱㅏㄴㅅㅣㄱ,k a̠ː n ɕʰ i k̚,0,ㄱㅏㄴㅅㅣㄱ,0
{kor}ㄱㅏㄴㅇㅏㄱㅎㅏㄷㅏ,k a̠ n a̠ kʰ a̠ d a̠,0,ㄱㅏㄴㅇㅏㄱㅎㅏㄷㅏ,0
{kor}ㄱㅏㄴㅇㅠ,k a̠ː ɲ j u,0,ㄱㅏㄴㅇㅠ,0
{kor}ㄱㅏㄴㅇㅡㅁ,k a̠ː n ɯ m,0,ㄱㅏㄴㅇㅡㅁ,0
{kor}ㄱㅏㄴㅈㅓㄹ,k a̠ ɲ d͡ʑ ʌ̹ ɭ,0,ㄱㅏㄴㅈㅓㄹ,0
{kor}ㄱㅏㄴㅈㅓㅂ,k a̠ː ɲ d͡ʑ ʌ̹ p̚,0,ㄱㅏㄴㅈㅓㅂ,0
{kor}ㄱㅏㄴㅈㅜ,k a̠ː ɲ d͡ʑ u,0,ㄱㅏㄴㅈㅜ,0
{kor}ㄱㅏㄴㅈㅣ,k a̠ ɲ d͡ʑ i,0,ㄱㅏㄴㅈㅣ,0
{kor}ㄱㅏㄴㅈㅣㄹㅓㅁ,k a̠ ɲ d͡ʑ i ɾ ʌ̹ m,0,ㄱㅏㄴㅈㅣㄹㅓㅁ,0
{kor}ㄱㅏㄴㅈㅣㄹ,k a̠ː ɲ d͡ʑ i ɭ,0,ㄱㅏㄴㅈㅣㄹ,0
{kor}ㄱㅏㄴㅈㅣㄹㄱㅓㄹㅣㄷㅏ,k a̠ ɲ d͡ʑ i ɭ ɡ ʌ̹ ɾ i d a̠,0,ㄱㅏㄴㅈㅣㄹㄱㅓㄹㅣㄷㅏ,0
{kor}ㄱㅏㄴㅈㅣㄹㅇㅣㄷㅏ,k a̠ ɲ d͡ʑ i ɾ i d a̠,0,ㄱㅏㄴㅈㅣㄹㅇㅣㄷㅏ,0
{kor}ㄱㅏㄴㅊㅓㅂ,k a̠ː ɲ t͡ɕʰ ʌ̹ p̚,0,ㄱㅏㄴㅊㅓㅂ,0
{kor}ㄱㅏㄴㅊㅔ,k a̠ ɲ t͡ɕʰ e̞,0,ㄱㅏㄴㅊㅔ,0
{kor}ㄱㅏㄴㅌㅗㅇ,k a̠ː n tʰ o̞ ŋ,0,ㄱㅏㄴㅌㅗㅇ,0
{kor}ㄱㅏㄴㅍㅏㄴ,k a̠ n pʰ a̠ n,0,ㄱㅏㄴㅍㅏㄴ,0
{kor}ㄱㅏㄴㅍㅕㄴㅎㅏㄷㅏ,k a̠ n pʰ j ʌ̹ n ɦ a̠ d a̠,0,ㄱㅏㄴㅍㅕㄴㅎㅏㄷㅏ,0
{kor}ㄱㅏㄴㅎㅓㄹㅊㅓㄴ,k a̠ː n ɦ ʌ̹ ʎ t͡ɕʰ ʌ̹ n,0,ㄱㅏㄴㅎㅓㄹㅊㅓㄴ,0
{kor}ㄱㅏㄴㅎㅗㅅㅏ,k a̠ n β o̞ sʰ a̠,0,ㄱㅏㄴㅎㅗㅅㅏ,0
{kor}ㄱㅏㄴㅎㅗㄱ,k a̠ː n β o̞ k̚,0,ㄱㅏㄴㅎㅗㄱ,0
{kor}ㄱㅏㄹㄱㅗ,k a̠ ɭ ɡ o̞,0,ㄱㅏㄹㄱㅗ,0
{kor}ㄱㅏㄹㄱㅣ,k a̠ː ɭ ɡ i,0,ㄱㅏㄹㄱㅣ,0
{kor}ㄱㅏㄹㄷㅡㅇ,k a̠ ɭ t͈ ɯ ŋ,0,ㄱㅏㄹㄷㅡㅇ,0
{kor}ㄱㅏㄹㄹㅠㅁ,k a̠ ʎ ʎ j u m,0,ㄱㅏㄹㄹㅠㅁ,0
{kor}ㄱㅏㄹㄹㅣㅅㅣㅇㅏ,k a̠ ʎ ʎ i ɕʰ i a̠,0,ㄱㅏㄹㄹㅣㅅㅣㅇㅏ,0
{kor}ㄱㅏㄹㄹㅣㅁㄱㅣㄹ,k a̠ ʎ ʎ i m k͈ i ɭ,0,ㄱㅏㄹㄹㅣㅁㄱㅣㄹ,0
{kor}ㄱㅏㄹㅁㅏㅇ,k a̠ ɭ m a̠ ŋ,0,ㄱㅏㄹㅁㅏㅇ,0
{kor}ㄱㅏㄹㅁㅏㅇㅎㅏㄷㅏ,k a̠ ɭ m a̠ ŋ ɦ a̠ d a̠,0,ㄱㅏㄹㅁㅏㅇㅎㅏㄷㅏ,0
{kor}ㄱㅏㄹㅂㅣ,k a̠ ɭ b i,0,ㄱㅏㄹㅂㅣ,0
{kor}ㄱㅏㄹㅂㅣㅃㅕ,k a̠ ɭ b i p͈ j ʌ̹,0,ㄱㅏㄹㅂㅣㅃㅕ,0
{kor}ㄱㅏㄹㅂㅣㅌㅏㅇ,k a̠ ɭ b i tʰ a̠ ŋ,0,ㄱㅏㄹㅂㅣㅌㅏㅇ,0
{kor}ㄱㅏㄹㅅㅜㄹㅗㄱ,k a̠ ɭ s͈ u ɾ o̞ k̚,0,ㄱㅏㄹㅅㅜㄹㅗㄱ,0
{kor}ㄱㅏㄹㅇㅏㅌㅏㄷㅏ,k a̠ ɾ a̠ tʰ a̠ d a̠,0,ㄱㅏㄹㅇㅏㅌㅏㄷㅏ,0
{kor}ㄱㅏㄹㅈㅡㅇ,k a̠ ʎ t͡ɕ͈ ɯ ŋ,0,ㄱㅏㄹㅈㅡㅇ,0
{kor}ㄱㅏㄺㄷㅏ,k a̠ k̚ t͈ a̠,0,ㄱㅏㄺㄷㅏ,0
{kor}ㄱㅏㅁㄱㅏㄱ,k a̠ː m ɡ a̠ k̚,0,ㄱㅏㅁㄱㅏㄱ,0
{kor}ㄱㅏㅁㄱㅏㄱㅈㅓㄱ,k a̠ m ɡ a̠ k̚ t͡ɕ͈ ʌ̹ k̚,0,ㄱㅏㅁㄱㅏㄱㅈㅓㄱ,0
{kor}ㄱㅏㅁㄱㅡㅁ,k a̠ m ɡ ɯ m,0,ㄱㅏㅁㄱㅡㅁ,0
{kor}ㄱㅏㅁㄱㅣ,k a̠ː m ɡ i,0,ㄱㅏㅁㄱㅣ,0
{kor}ㄱㅏㅁㄷㅏㅇ,k a̠ m d a̠ ŋ,0,ㄱㅏㅁㄷㅏㅇ,0
{kor}ㄱㅏㅁㄷㅏㅇㅎㅏㄷㅏ,k a̠ m d a̠ ŋ ɦ a̠ d a̠,0,ㄱㅏㅁㄷㅏㅇㅎㅏㄷㅏ,0
{kor}ㄱㅏㅁㄷㅗㅇ,k a̠ː m d o̞ ŋ,0,ㄱㅏㅁㄷㅗㅇ,0
{kor}ㄱㅏㅁㄹㅣㄱㅛ,k a̠ m n i ɡ j o,0,ㄱㅏㅁㄹㅣㄱㅛ,0
{kor}ㄱㅏㅁㅁㅏ,k a̠ m m a̠,0,ㄱㅏㅁㅁㅏ,0
{kor}ㄱㅏㅁㅁㅕㅇ,k a̠ m m j ʌ̹ ŋ,0,ㄱㅏㅁㅁㅕㅇ,0
{kor}ㄱㅏㅁㅁㅣㄹㅛ,k a̠ m m i ɾ j o,0,ㄱㅏㅁㅁㅣㄹㅛ,0
{kor}ㄱㅏㅁㅂㅏㅇ,k a̠ m b a̠ ŋ,0,ㄱㅏㅁㅂㅏㅇ,0
{kor}ㄱㅏㅁㅅㅏㅎㅏㄷㅏ,k a̠ː m sʰ a̠ ɦ a̠ d a̠,0,ㄱㅏㅁㅅㅏㅎㅏㄷㅏ,0
{kor}ㄱㅏㅁㅅㅏㅇ,k a̠ m sʰ a̠ ŋ,0,ㄱㅏㅁㅅㅏㅇ,0
{kor}ㄱㅏㅁㅅㅗ,k a̠ː m sʰ o̞,0,ㄱㅏㅁㅅㅗ,0
{kor}ㄱㅏㅁㅅㅜㅎㅏㄷㅏ,k a̠ː m sʰ u ɦ a̠ d a̠,0,ㄱㅏㅁㅅㅜㅎㅏㄷㅏ,0
{kor}ㄱㅏㅁㅅㅣ,k a̠ m ɕʰ i,0,ㄱㅏㅁㅅㅣ,0
{kor}ㄱㅏㅁㅅㅣㅎㅏㄷㅏ,k a̠ m ɕʰ i ɦ a̠ d a̠,0,ㄱㅏㅁㅅㅣㅎㅏㄷㅏ,0
{kor}ㄱㅏㅁㅇㅏㄴ,k a̠ m a̠ n,0,ㄱㅏㅁㅇㅏㄴ,0
{kor}ㄱㅏㅁㅇㅕㅁ,k a̠ː m j ʌ̹ m,0,ㄱㅏㅁㅇㅕㅁ,0
{kor}ㄱㅏㅁㅇㅗㄱ,k a̠ m o̞ k̚,0,ㄱㅏㅁㅇㅗㄱ,0
{kor}ㄱㅏㅁㅈㅏㅌㅟㄱㅣㅁ,k a̠ m d͡ʑ a̠ tʰ ɥ i ɡ i m,0,ㄱㅏㅁㅈㅏㅌㅟㄱㅣㅁ,0
{kor}ㄱㅏㅁㅈㅓㄴ,k a̠ː m d͡ʑ ʌ̹ n,0,ㄱㅏㅁㅈㅓㄴ,0
{kor}ㄱㅏㅁㅈㅓㅇ,k a̠ː m d͡ʑ ʌ̹ ŋ,0,ㄱㅏㅁㅈㅓㅇ,0
{kor}ㄱㅏㅁㅊㅗ,k a̠ m t͡ɕʰ o̞,0,ㄱㅏㅁㅊㅗ,0
{kor}ㄱㅏㅁㅌㅏㄴ,k a̠ː m tʰ a̠ n,0,ㄱㅏㅁㅌㅏㄴ,0
{kor}ㄱㅏㅂㅂㅜㄴㅆㅏ,k a̠ p̚ p͈ u n s͈ a̠,0,ㄱㅏㅂㅂㅜㄴㅆㅏ,0
{kor}ㄱㅏㅂㅈㅏㄱㅣ,k a̠ p̚ t͡ɕ͈ a̠ ɡ i,0,ㄱㅏㅂㅈㅏㄱㅣ,0
{kor}ㄱㅏㅂㅈㅏㄱㅅㅡㄹㅔ,k a̠ p̚ t͡ɕ͈ a̠ k s͈ ɯ ɾ e̞,0,ㄱㅏㅂㅈㅏㄱㅅㅡㄹㅔ,0
